,ReviewId,RecipeId,AuthorId,AuthorName,Rating,Review,DateSubmitted,DateModified
28271,32757,43808,20480,Sageca,5,Very Good!I even froze some for Christmas cookie tray.,2002-11-27T10:48:28Z,2002-11-27T10:48:28Z
49080,54585,60795,5672,Ursie,5,"I did this recipe for my husbands 50th Birthday Party!
Wow, was I impressed....
This ones a keeper!",2003-06-01T10:51:22Z,2003-06-01T10:51:22Z
24987,29203,35987,49360,Gail Blue Eyes,5,"I needed something really special to make for a bridal tea. This was the answer. The cheesecake was as expected, very rich and creamy. The topping is what makes it so extra-special. The cinnamon, apple, and caramel topping was so beautiful and delicious. I piped the whipped cream and sprinkled with finely chopped pecans. Looked so beautiful, I almost hated to cut into it. Thanks for a spectacular dessert.",2002-10-26T13:11:21Z,2002-10-26T13:11:21Z
67812,74409,46641,111055,Lita1,0,I gave this receipe to my daughter the other day and she called back crying as she said that she wasted about 10.00 worth of stuff.  She said that the cookies melted all over the pan in a big mess.  Please check the amounts of the listed ingredients as maybe the flour or sugar is wrong on this web-site.  I told her to add more flour and when she called back I guess the next batch was ok.  She said she probably added at least another Cup of flour to the remaining ingredients that she had.  I would hope that this would be corrected so as not to spoil a good receipe.  ,2003-11-06T14:32:19Z,2003-11-06T14:32:19Z
38371,43359,29175,36079,Mark Kovach,5,This was great!  Not only was it ez to make but it varies well!  My family doesn't like cherries all that much and I couldn't find raspberry filling so I used strawberry instead with a Triple chocolate fudge cake.  OMG!  It was awesome.  I served it with a scoop of plain vanilla ice cream on top.  ,2003-03-02T12:12:47Z,2003-03-02T12:12:47Z
89319,96961,68955,15892,sidMILB,4,"I browned the drumsticks in vegetable oil first and set them aside until the last ten minutes of the simmer stage.  No bad odor and no scum to skim.  Very tender and not too sweet. I added extra garlic, used that rooster hot chile sauce, and topped with toasted sesame seeds and some green onions.  I served with white rice and some garlicky broccoli.  I will make this again.  Thanks, Jan!",2004-04-05T16:55:05Z,2004-04-05T16:55:05Z
66675,73207,49127,62043,Miraklegirl,5,Delicious! I made some of these for myself for lunch - and they were great. You could really play with the seasonings here- next time I might add some garlic or even try a spicy version. Thanks..,2003-10-29T05:46:47Z,2003-10-29T05:46:47Z
2942,5266,14061,19447,Christina1,5,"I made this recipe yesterday for a client and it turned out yummy! So good that I am making it for my husband and myself tonight!  I did make a few changes - I kind of combined two recipes where I made my own stock at the beginning by simmering chicken stock with carrots, herbs, celery and onions.  And, I added fresh chopped sage and lemon juice to the meatballs and sauteed them in a dry frying pan just until they were browned to give them a more pleasing color. Then I added them to the broth with the spinach (used frozen chopped) and orzo (I just love orzo).  I also added crushed tomatoes, fresh minced garlic, lemon juice and parmesan cheese at the very end and simmered for another 5 minutes or so.  Made garlic parmesan toast to go along with it.  I love the recipe - and am so glad I found it!",2001-11-14T09:37:41Z,2001-11-14T09:37:41Z
74486,81404,55659,38745,Doing it Right,5,"I made these for my cookie exchange.  I used the smallest cookie scoop from Pampered Chef, and cut the baking time down a minute or two, and that worked great.  It was very easy, and I had everything on hand but the butterfingers.  Thank you for sharing this wonderful recipe.",2003-12-29T11:57:33Z,2003-12-29T11:57:33Z
5304,7984,17592,13301,Lauren Clark,5,"This was so good.  I added a little more garlic, just because we love garlic.  I will make this again...and again...and again.",2002-02-06T10:23:12Z,2002-02-06T10:23:12Z
97163,105183,39363,73222,goldie910 gleason,5,This bananna bread was GREAT!!!!  It was so moist and tasty!  Great flavor.  I'm going to make this one everytime I have left ofver banannas!!!  Thanks for the great recipe!!!,2004-05-28T11:38:25Z,2004-05-28T11:38:25Z
25219,29528,41659,41578,Merlot,5,"This is a very tasty dip and so easy to make.  I added 1 cup of salsa instead of 1/2 cup just because I love salsa so much.  Everyone loved this dip and asked for the recipe.  Thanks Ridgely for sharing this.  :-)

",2002-10-28T12:06:09Z,2002-10-28T12:06:09Z
72215,79017,53822,68460,Hey Jude,5,"This is SO delicious!  Barb's instructions are right on as far as servings, time to make, etc.  My house smelled like a wonderful Italian restaurant while this was baking!  I made a couple of changes, due to what I had on hand: I left out the tarragon, I used low-fat riccota cheese instead of cottage cheese, I used 1/2 lb. shrimp and 1/2 lb. scallops, raw and chopped up, in place of the crabmeat and canned shrimp.  Also, I halved the recipe and used 5 no-cook Barilla lasagna noodles.  Terrific recipe Barb, thanks so much, my husband says to give this 10 stars!",2003-12-12T17:58:12Z,2003-12-12T17:58:12Z
90378,98078,10613,67835,M. Joan,5,"I baked your tasty recipe on a rack in my roaster oven to go with Easter dinner. (Oven taken up with a huge ham). Big hit with the kids!  Like you suggested, I covered first half hour and uncovered second half hour,(uncovered just the casserole dish not the roaster) stirring occasionally. I did not use the jalapeno peppers and used only a bit of dried onion (to please the grandchildren.) Thanx, Bergy!",2004-04-12T14:05:38Z,2004-04-12T14:05:38Z
30059,34624,47585,60992,Michelle S.,0,"Kat, I am SO sorry you had a bad experience with these. I have been making these since I was 10 (unfortunately that makes 30 years) and have never had them come out anything but crisp. I panicked and double checked that the ingredients were correct and they are. I cannot imagine what happened to make them soft, I'm stumped!!!",2002-12-16T08:19:19Z,2002-12-16T08:19:19Z
72533,79351,37548,92337,RitaMae,5,"So very fabulous. Made this and took to a baby shower. A real big hit with everyone. Ultra-creamy and had a delicious pumpkin spice flavor. I wish I were talented and could have piped whipped cream on top like one of the other reviewers. Would have fancied it up a bit, but I am too much of a novice. Didn't matter, because it was scrumptious and looked nice. Thanks Nurse Di.",2003-12-15T03:33:40Z,2003-12-15T03:33:40Z
12736,16003,24104,37868,Braunda,5,"This was a big hit. Family loves olives. We used it on hot dogs and chips. Wonderful!!!! I love cutting things up so this was a treat for me.
Thank You",2002-06-06T17:18:31Z,2002-06-06T17:18:31Z
29268,33802,39298,63609,Kevin Davidson,0,this is the worst stuff i have ever tasted!!!!!!!!!!!!!!!!!!,2002-12-08T19:36:00Z,2002-12-08T19:36:00Z
93444,101306,60790,138559,sharbro Brown,5,Very good recipe& so good tasting and light.My bread unfortunalely went over the top though as a bit too big for my 1-1& 1/2 size bread pan..Will definitely use again & again!,2004-05-02T16:48:08Z,2004-05-02T16:48:08Z
71554,78332,59291,27643,MizzNezz,5,"I used 1/2 teaspoon each of the garlic salt and the onion salt. When it was in a nice ball and chilled, I rolled it in finely chopped walnuts. It made a pretty good sized ball, but it went away very quick! This has a great taste. I served it with an assortment of crackers. It was especially good with the new cracked pepper cracker from Ritz. I'm making this again for Christmas Eve! Thanks, Jeff! ",2003-12-06T20:57:18Z,2003-12-06T20:57:18Z
57587,63688,67400,35526,riffraff,5,"Yep, this is comfort food I do believe.  I fried the bacon til CRISP but not burned.  I added not butter as I felt the fat from the pig was enough.  Used curly egg noodles.  Plenty left over for lunch.  Thanks Mr. Hixson.",2003-08-16T06:31:36Z,2003-08-16T06:31:36Z
18594,22283,36897,22015,Mysterygirl,3,"I found that the 1/2 c of melted butter was way too much and ended up with crumbs.  I don't know if your gingersnaps were much larger than mine or what, but the crust just didn't work out well at all for me.  As for the topping, again, I think that it was way too much as it sunk in the center of the cheesecake where it was still rather liquid even after baking for 45 minutes.  The flavor of the pumpkin was great.",2002-08-23T17:53:30Z,2002-08-23T17:53:30Z
32122,36819,32519,12657,Anu_N,5,"Awesome!!! Honestly, looking at the ingredients, I didn't think this would be a 5-Star recipe (maybe a 4, at max), but I'm SO glad I was wrong! :-) I made this without the olives which I didn't have, but didn't change anything else. After a long day in college, this was just what I needed! Charlotte, this is definitely on top of my ""regular"" list! Thanks so much!",2003-01-06T01:59:34Z,2003-01-06T01:59:34Z
13639,16975,15741,45201,Taris Flashpaw,5,"Definitely great! I tried it 'cause I was short on ideas for dinner one night. 
It works really well if you sub tomatoes for both the mushrooms and the pepper. And I also used oregano for the parsley. It's fantastic. It's one of those recipes that you don't hafta follow it too close.

I'm making it right now. =^^=",2002-06-20T19:01:48Z,2002-06-20T19:01:48Z
45422,50764,48824,56003,Darkhunter,5,Love grilled tuna and am always looking for different ways to cook.  This was excellent!,2003-04-28T14:32:51Z,2003-04-28T14:32:51Z
52887,58607,20287,74528,Tina Lavender,5,"I didn't think this would turn out as well as it did. I am SO glad I tried this, it was AWESOME!! We gobbled it up. I used 1/2 a regular size cake mix, since I couldn't find Jiffy. Also, I went with a yellow mix, it just seemed to go better with peaches. I had 2 cans of peaches instead of frozen. Drained them and they were fine. I will definetly pick up whipped/ice cream to go with this next time!!",2003-07-07T20:55:36Z,2003-07-07T20:55:36Z
58437,64577,38305,27060,Jan Marie,5,"This is a terrific recipe.  You don't notice the cranberry taste.  The sauce is great.  Served it once over rice and then again over mashed potatoes.  Everyone loved both.  QFC is offerring buy one, get two three on country style ribs, so this makes this recipe very inexpensive.   ",2003-08-23T15:16:38Z,2003-08-23T15:16:38Z
61518,67814,22809,93132,Tom and Jerry,4,"Cookie turns out great except when mixed, dough too soft to handle, I have to increase flour to 200 before I can actually coat dough with cornflakes.",2003-09-16T20:39:46Z,2003-09-16T20:39:46Z
35869,40730,18652,30452,JOHN DELANEY,5,"We are soup lovers and this soup was so oh so good.  Followed the recipe just added 1 t. thyme. 
Will make again.",2003-02-08T09:49:58Z,2003-02-08T09:49:58Z
24873,29078,41897,12882,Claire312,5,"These are so cute and look great on a Halloween cookie tray.  The combination of white chocolate and peanut butter is delicious.  If you like these, you might also try sandwiching peanut butter between Ritz crackers and coating them in white chocolate -- not exactly ghoulish, but yummy!",2002-10-25T10:31:29Z,2002-10-25T10:31:29Z
58846,65003,37682,91867,The Giggle Box,3,"Let me start by saying that I don't think that I will be making this again.  That being said, the flavor was very good - the consistency was not.  I think that there was too much chicken broth so the casserole couldn't really set properly.  I actually cooked it for 1 hour and 10 minutes and then I let it sit for 10 minutes.  It was still runny, which isn't my cup of tea. ",2003-08-26T18:29:46Z,2003-08-26T18:29:46Z
